nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
DJABATTOU;BF;Sahel;DJIBO;École primaire;BF-09925;Public;2016-2017
DJIBO D;BF;Sahel;DJIBO;École primaire;BF-09926;Public;2016-2017
DJIBO F;BF;Sahel;DJIBO;École primaire;BF-09927;Public;2016-2017
DJIBO A;BF;Sahel;DJIBO;École primaire;BF-09928;Public;2016-2017
DJIBO C;BF;Sahel;DJIBO;École primaire;BF-09929;Public;2016-2017
DJIBO SECT.6;BF;Sahel;DJIBO;École primaire;BF-09930;Public;2016-2017
FETOKOBA;BF;Sahel;DJIBO;École primaire;BF-09931;Public;2016-2017
GAYANGUEL;BF;Sahel;DJIBO;École primaire;BF-09932;Public;2016-2017
GUINDOUGOUROU;BF;Sahel;DJIBO;École primaire;BF-09933;Public;2016-2017
KOLE DIOUDE;BF;Sahel;DJIBO;École primaire;BF-09934;Public;2016-2017
KOURFAYEL BAGADOUMBA;BF;Sahel;DJIBO;École primaire;BF-09935;Public;2016-2017
MONDE-SÔ;BF;Sahel;DJIBO;École primaire;BF-09936;Public;2016-2017
N'DADOUNGA;BF;Sahel;DJIBO;École primaire;BF-09937;Public;2016-2017
N'GANOUA;BF;Sahel;DJIBO;École primaire;BF-09938;Public;2016-2017
PETELKIOUDI;BF;Sahel;DJIBO;École primaire;BF-09939;Public;2016-2017
PILADI;BF;Sahel;DJIBO;École primaire;BF-09940;Public;2016-2017
SE;BF;Sahel;DJIBO;École primaire;BF-09941;Public;2016-2017
SECTEUR 5 B;BF;Sahel;DJIBO;École primaire;BF-09942;Public;2016-2017
SECTEUR 5 DE DJIBO;BF;Sahel;DJIBO;École primaire;BF-09943;Public;2016-2017
SO;BF;Sahel;DJIBO;École primaire;BF-09944;Public;2016-2017
TANKOUNDE;BF;Sahel;DJIBO;École primaire;BF-09945;Public;2016-2017
TONDIATA;BF;Sahel;DJIBO;École primaire;BF-09946;Public;2016-2017
YATE;BF;Sahel;DJIBO;École primaire;BF-09947;Public;2016-2017
MENTAO;BF;Sahel;DJIBO;École primaire;BF-09948;Public;2016-2017
BELEGAGNANGUE;BF;Sahel;KELBO;École primaire;BF-09949;Public;2016-2017
BOLLIN;BF;Sahel;KELBO;École primaire;BF-09950;Public;2016-2017
BOTTOGUI B;BF;Sahel;KELBO;École primaire;BF-09951;Public;2016-2017
BOTTOGUI A;BF;Sahel;KELBO;École primaire;BF-09952;Public;2016-2017
DIOMSOGUI;BF;Sahel;KELBO;École primaire;BF-09953;Public;2016-2017
KELBO D;BF;Sahel;KELBO;École primaire;BF-09954;Public;2016-2017
KELBO A;BF;Sahel;KELBO;École primaire;BF-09955;Public;2016-2017
KELBO B;BF;Sahel;KELBO;École primaire;BF-09956;Public;2016-2017
KELBO E;BF;Sahel;KELBO;École primaire;BF-09957;Public;2016-2017
KELBO C;BF;Sahel;KELBO;École primaire;BF-09958;Public;2016-2017
KORGA;BF;Sahel;KELBO;École primaire;BF-09959;Public;2016-2017
LAHEL;BF;Sahel;KELBO;École primaire;BF-09960;Public;2016-2017
NAMSIGUIA;BF;Sahel;KELBO;École primaire;BF-09961;Public;2016-2017
NORALKINGAL;BF;Sahel;KELBO;École primaire;BF-09962;Public;2016-2017
POUGOUZAIBAOGO A;BF;Sahel;KELBO;École primaire;BF-09963;Public;2016-2017
POUGOUZAIBAOGO B;BF;Sahel;KELBO;École primaire;BF-09964;Public;2016-2017
TAHADI;BF;Sahel;KELBO;École primaire;BF-09965;Public;2016-2017
WATINOMA;BF;Sahel;KELBO;École primaire;BF-09966;Public;2016-2017
ARRRA FULBE;BF;Sahel;KOUTOUGOU;École primaire;BF-09967;Public;2016-2017
BAMGUEL;BF;Sahel;KOUTOUGOU;École primaire;BF-09968;Public;2016-2017
DJAMO;BF;Sahel;KOUTOUGOU;École primaire;BF-09969;Public;2016-2017
DJAYEL;BF;Sahel;KOUTOUGOU;École primaire;BF-09970;Public;2016-2017
GASKINDE;BF;Sahel;KOUTOUGOU;École primaire;BF-09971;Public;2016-2017
GOMDE-FULBE;BF;Sahel;KOUTOUGOU;École primaire;BF-09972;Public;2016-2017
GOMDE-MOSSI;BF;Sahel;KOUTOUGOU;École primaire;BF-09973;Public;2016-2017
HAMAYALA;BF;Sahel;KOUTOUGOU;École primaire;BF-09974;Public;2016-2017
HOKA;BF;Sahel;KOUTOUGOU;École primaire;BF-09975;Public;2016-2017
HOKOULOUROU;BF;Sahel;KOUTOUGOU;École primaire;BF-09976;Public;2016-2017
KEKELNODA;BF;Sahel;KOUTOUGOU;École primaire;BF-09977;Public;2016-2017
KEKENENE;BF;Sahel;KOUTOUGOU;École primaire;BF-09978;Public;2016-2017
KELTORE;BF;Sahel;KOUTOUGOU;École primaire;BF-09979;Public;2016-2017
KOUTOUGOU;BF;Sahel;KOUTOUGOU;École primaire;BF-09980;Public;2016-2017
PALIPAGA;BF;Sahel;KOUTOUGOU;École primaire;BF-09981;Public;2016-2017
SOUMA;BF;Sahel;KOUTOUGOU;École primaire;BF-09982;Public;2016-2017
SOUM-BELLAH;BF;Sahel;KOUTOUGOU;École primaire;BF-09983;Public;2016-2017
TOMGOMAYEL- SIRGNE;BF;Sahel;KOUTOUGOU;École primaire;BF-09984;Public;2016-2017
TOUNTE;BF;Sahel;KOUTOUGOU;École primaire;BF-09985;Public;2016-2017
ARIEL;BF;Sahel;NASSOUMBOU;École primaire;BF-09986;Public;2016-2017
BANGAHARIA;BF;Sahel;NASSOUMBOU;École primaire;BF-09987;Public;2016-2017
BOURO;BF;Sahel;NASSOUMBOU;École primaire;BF-09988;Public;2016-2017
DAMBA;BF;Sahel;NASSOUMBOU;École primaire;BF-09989;Public;2016-2017
DESSOUMA;BF;Sahel;NASSOUMBOU;École primaire;BF-09990;Public;2016-2017
DJAWIA;BF;Sahel;NASSOUMBOU;École primaire;BF-09991;Public;2016-2017
GORGOUSSA;BF;Sahel;NASSOUMBOU;École primaire;BF-09992;Public;2016-2017
KABAKOYE;BF;Sahel;NASSOUMBOU;École primaire;BF-09993;Public;2016-2017
KOURFADJI;BF;Sahel;NASSOUMBOU;École primaire;BF-09994;Public;2016-2017
NASSOUMBOU;BF;Sahel;NASSOUMBOU;École primaire;BF-09995;Public;2016-2017
PETEGA;BF;Sahel;NASSOUMBOU;École primaire;BF-09996;Public;2016-2017
SOBOULE;BF;Sahel;NASSOUMBOU;École primaire;BF-09997;Public;2016-2017
TEM;BF;Sahel;NASSOUMBOU;École primaire;BF-09998;Public;2016-2017
WAPTA;BF;Sahel;NASSOUMBOU;École primaire;BF-09999;Public;2016-2017
YEROUPOROU;BF;Sahel;NASSOUMBOU;École primaire;BF-10000;Public;2016-2017
BAMBGOL;BF;Sahel;POBE MENGAO;École primaire;BF-10001;Public;2016-2017
BARKANA;BF;Sahel;POBE MENGAO;École primaire;BF-10002;Public;2016-2017
BOUGUE C;BF;Sahel;POBE MENGAO;École primaire;BF-10003;Public;2016-2017
BOUGUE A;BF;Sahel;POBE MENGAO;École primaire;BF-10004;Public;2016-2017
BOUGUE ABDOUL KARIM KONFE;BF;Sahel;POBE MENGAO;École primaire;BF-10005;Public;2016-2017
BOUGUE AK KONFE;BF;Sahel;POBE MENGAO;École primaire;BF-10006;Public;2016-2017
BOUGUE B;BF;Sahel;POBE MENGAO;École primaire;BF-10007;Public;2016-2017
BOUI-BOUI;BF;Sahel;POBE MENGAO;École primaire;BF-10008;Public;2016-2017
CISSE;BF;Sahel;POBE MENGAO;École primaire;BF-10009;Public;2016-2017
DEBERE;BF;Sahel;POBE MENGAO;École primaire;BF-10010;Public;2016-2017
DIDJAMBA;BF;Sahel;POBE MENGAO;École primaire;BF-10011;Public;2016-2017
DONOMBENE;BF;Sahel;POBE MENGAO;École primaire;BF-10012;Public;2016-2017
GARGABOULE A;BF;Sahel;POBE MENGAO;École primaire;BF-10013;Public;2016-2017
GARGABOULE B;BF;Sahel;POBE MENGAO;École primaire;BF-10014;Public;2016-2017
GARGABOULE C;BF;Sahel;POBE MENGAO;École primaire;BF-10015;Public;2016-2017
GASKINDE;BF;Sahel;POBE MENGAO;École primaire;BF-10016;Public;2016-2017
KABORET - CISSE;BF;Sahel;POBE MENGAO;École primaire;BF-10017;Public;2016-2017
LOURA;BF;Sahel;POBE MENGAO;École primaire;BF-10018;Public;2016-2017
MAMASSIROU;BF;Sahel;POBE MENGAO;École primaire;BF-10019;Public;2016-2017
NIAMANGA;BF;Sahel;POBE MENGAO;École primaire;BF-10020;Public;2016-2017
NOUFOUNDOU;BF;Sahel;POBE MENGAO;École primaire;BF-10021;Public;2016-2017
OURE;BF;Sahel;POBE MENGAO;École primaire;BF-10022;Public;2016-2017
PETELBAONGO;BF;Sahel;POBE MENGAO;École primaire;BF-10023;Public;2016-2017
POBE- MENGAO C;BF;Sahel;POBE MENGAO;École primaire;BF-10024;Public;2016-2017
POBE-MENGAO A;BF;Sahel;POBE MENGAO;École primaire;BF-10025;Public;2016-2017
POBE-MENGO B;BF;Sahel;POBE MENGAO;École primaire;BF-10026;Public;2016-2017
TIAHIGUEL;BF;Sahel;TONGOMAYEL;École primaire;BF-10027;Public;2016-2017
ARBILO;BF;Sahel;TONGOMAYEL;École primaire;BF-10028;Public;2016-2017
BELEHEDE A;BF;Sahel;TONGOMAYEL;École primaire;BF-10029;Public;2016-2017
BELEHEDE B;BF;Sahel;TONGOMAYEL;École primaire;BF-10030;Public;2016-2017
BOGGUEL FASSOURE;BF;Sahel;TONGOMAYEL;École primaire;BF-10031;Public;2016-2017
BOGUEL TCHIABOLI;BF;Sahel;TONGOMAYEL;École primaire;BF-10032;Public;2016-2017
BOUDOUDI;BF;Sahel;TONGOMAYEL;École primaire;BF-10033;Public;2016-2017
BOULEGUEGUE B;BF;Sahel;TONGOMAYEL;École primaire;BF-10034;Public;2016-2017
BOULEGUEGUE A;BF;Sahel;TONGOMAYEL;École primaire;BF-10035;Public;2016-2017
BOULEYANKE;BF;Sahel;TONGOMAYEL;École primaire;BF-10036;Public;2016-2017
BOULOBOYE;BF;Sahel;TONGOMAYEL;École primaire;BF-10037;Public;2016-2017
DEBEYEL;BF;Sahel;TONGOMAYEL;École primaire;BF-10038;Public;2016-2017
FETE KOBA;BF;Sahel;TONGOMAYEL;École primaire;BF-10039;Public;2016-2017
FETE-DANA;BF;Sahel;TONGOMAYEL;École primaire;BF-10040;Public;2016-2017
FILIO;BF;Sahel;TONGOMAYEL;École primaire;BF-10041;Public;2016-2017
GANKOUNA;BF;Sahel;TONGOMAYEL;École primaire;BF-10042;Public;2016-2017
GASSA-LONNI;BF;Sahel;TONGOMAYEL;École primaire;BF-10043;Public;2016-2017
GASSEL LOUSSOBE;BF;Sahel;TONGOMAYEL;École primaire;BF-10044;Public;2016-2017
GASSELKOLI;BF;Sahel;TONGOMAYEL;École primaire;BF-10045;Public;2016-2017
GASSELPATE;BF;Sahel;TONGOMAYEL;École primaire;BF-10046;Public;2016-2017
HOUBAYE;BF;Sahel;TONGOMAYEL;École primaire;BF-10047;Public;2016-2017
INATA;BF;Sahel;TONGOMAYEL;École primaire;BF-10048;Public;2016-2017
KADIEL;BF;Sahel;TONGOMAYEL;École primaire;BF-10049;Public;2016-2017
KENDAGUE;BF;Sahel;TONGOMAYEL;École primaire;BF-10050;Public;2016-2017
KOBAOUA;BF;Sahel;TONGOMAYEL;École primaire;BF-10051;Public;2016-2017
MAMASSIGAOUBOULE;BF;Sahel;TONGOMAYEL;École primaire;BF-10052;Public;2016-2017
MAMASSIROU;BF;Sahel;TONGOMAYEL;École primaire;BF-10053;Public;2016-2017
MATY;BF;Sahel;TONGOMAYEL;École primaire;BF-10054;Public;2016-2017
NAREGUE;BF;Sahel;TONGOMAYEL;École primaire;BF-10055;Public;2016-2017
NDOLA;BF;Sahel;TONGOMAYEL;École primaire;BF-10056;Public;2016-2017
NEIBA;BF;Sahel;TONGOMAYEL;École primaire;BF-10057;Public;2016-2017
NIANGUEL;BF;Sahel;TONGOMAYEL;École primaire;BF-10058;Public;2016-2017
PAGNOWEL;BF;Sahel;TONGOMAYEL;École primaire;BF-10059;Public;2016-2017
PETELDAOU;BF;Sahel;TONGOMAYEL;École primaire;BF-10060;Public;2016-2017
PIRAOGO;BF;Sahel;TONGOMAYEL;École primaire;BF-10061;Public;2016-2017
POUGA;BF;Sahel;TONGOMAYEL;École primaire;BF-10062;Public;2016-2017
SAYLIA;BF;Sahel;TONGOMAYEL;École primaire;BF-10063;Public;2016-2017
SERGOUSSOUMA;BF;Sahel;TONGOMAYEL;École primaire;BF-10064;Public;2016-2017
SERGOUSSOUMA BILLE;BF;Sahel;TONGOMAYEL;École primaire;BF-10065;Public;2016-2017
SIBE;BF;Sahel;TONGOMAYEL;École primaire;BF-10066;Public;2016-2017
SILGADJI A;BF;Sahel;TONGOMAYEL;École primaire;BF-10067;Public;2016-2017
SILGADJI B;BF;Sahel;TONGOMAYEL;École primaire;BF-10068;Public;2016-2017
SILGADJI C;BF;Sahel;TONGOMAYEL;École primaire;BF-10069;Public;2016-2017
SILGADJI D;BF;Sahel;TONGOMAYEL;École primaire;BF-10070;Public;2016-2017
SONA;BF;Sahel;TONGOMAYEL;École primaire;BF-10071;Public;2016-2017
TAOUREMBA C;BF;Sahel;TONGOMAYEL;École primaire;BF-10072;Public;2016-2017
TAOUREMBA GAOUBILE;BF;Sahel;TONGOMAYEL;École primaire;BF-10073;Public;2016-2017
TAOUREMBA A;BF;Sahel;TONGOMAYEL;École primaire;BF-10074;Public;2016-2017
TAOUREMBA B;BF;Sahel;TONGOMAYEL;École primaire;BF-10075;Public;2016-2017
TIANGALE;BF;Sahel;TONGOMAYEL;École primaire;BF-10076;Public;2016-2017
TIDYALIE;BF;Sahel;TONGOMAYEL;École primaire;BF-10077;Public;2016-2017
TONGOMAYEL A;BF;Sahel;TONGOMAYEL;École primaire;BF-10078;Public;2016-2017
TONGOMAYEL B;BF;Sahel;TONGOMAYEL;École primaire;BF-10079;Public;2016-2017
TOURONATA;BF;Sahel;TONGOMAYEL;École primaire;BF-10080;Public;2016-2017
TOUTOUDOUNDOUGORO;BF;Sahel;TONGOMAYEL;École primaire;BF-10081;Public;2016-2017
WAGUESSI;BF;Sahel;TONGOMAYEL;École primaire;BF-10082;Public;2016-2017
WOBA TILA;BF;Sahel;TONGOMAYEL;École primaire;BF-10083;Public;2016-2017
BARANTIANGOU;BF;Sahel;BOUNDORE;École primaire;BF-10084;Public;2016-2017
BIRA;BF;Sahel;BOUNDORE;École primaire;BF-10085;Public;2016-2017
BOMBOROU;BF;Sahel;BOUNDORE;École primaire;BF-10086;Public;2016-2017
BOUNDORE;BF;Sahel;BOUNDORE;École primaire;BF-10087;Public;2016-2017
DANTIERE;BF;Sahel;BOUNDORE;École primaire;BF-10088;Public;2016-2017
DATAMBI;BF;Sahel;BOUNDORE;École primaire;BF-10089;Public;2016-2017
FORMOU;BF;Sahel;BOUNDORE;École primaire;BF-10090;Public;2016-2017
GABOUGA;BF;Sahel;BOUNDORE;École primaire;BF-10091;Public;2016-2017
KANKANTIARI;BF;Sahel;BOUNDORE;École primaire;BF-10092;Public;2016-2017
KARMAMA;BF;Sahel;BOUNDORE;École primaire;BF-10093;Public;2016-2017
KIRA;BF;Sahel;BOUNDORE;École primaire;BF-10094;Public;2016-2017
KOBOUGOU;BF;Sahel;BOUNDORE;École primaire;BF-10095;Public;2016-2017
LANTAMBOANA;BF;Sahel;BOUNDORE;École primaire;BF-10096;Public;2016-2017
LONFOGOU;BF;Sahel;BOUNDORE;École primaire;BF-10097;Public;2016-2017
LOUBA;BF;Sahel;BOUNDORE;École primaire;BF-10098;Public;2016-2017
MADIEGOU;BF;Sahel;BOUNDORE;École primaire;BF-10099;Public;2016-2017
OURO DJACKO;BF;Sahel;BOUNDORE;École primaire;BF-10100;Public;2016-2017
PANSI ES;BF;Sahel;BOUNDORE;École primaire;BF-10101;Public;2016-2017
SACHOURI;BF;Sahel;BOUNDORE;École primaire;BF-10102;Public;2016-2017
SOULOUNTOU;BF;Sahel;BOUNDORE;École primaire;BF-10103;Public;2016-2017
TAKATAMI;BF;Sahel;BOUNDORE;École primaire;BF-10104;Public;2016-2017
TAKOULO;BF;Sahel;BOUNDORE;École primaire;BF-10105;Public;2016-2017
TAMPETOU;BF;Sahel;BOUNDORE;École primaire;BF-10106;Public;2016-2017
TANGANGARI ES;BF;Sahel;BOUNDORE;École primaire;BF-10107;Public;2016-2017
TANTIABONGOU;BF;Sahel;BOUNDORE;École primaire;BF-10108;Public;2016-2017
TANTIARPENI;BF;Sahel;BOUNDORE;École primaire;BF-10109;Public;2016-2017
TIMBOARI;BF;Sahel;BOUNDORE;École primaire;BF-10110;Public;2016-2017
YAMA;BF;Sahel;BOUNDORE;École primaire;BF-10111;Public;2016-2017
OURO-SABOU;BF;Sahel;BOUNDORE;École primaire;BF-10112;Public;2016-2017
BABONGA;BF;Sahel;MANSILA;École primaire;BF-10113;Public;2016-2017
BANA ES;BF;Sahel;MANSILA;École primaire;BF-10114;Public;2016-2017
BANGA;BF;Sahel;MANSILA;École primaire;BF-10115;Public;2016-2017
BINGUEL BADJI;BF;Sahel;MANSILA;École primaire;BF-10116;Public;2016-2017
BOLIEL;BF;Sahel;MANSILA;École primaire;BF-10117;Public;2016-2017
BOTAN ES;BF;Sahel;MANSILA;École primaire;BF-10118;Public;2016-2017
BOTONTONGA;BF;Sahel;MANSILA;École primaire;BF-10119;Public;2016-2017
BOUGNORI;BF;Sahel;MANSILA;École primaire;BF-10120;Public;2016-2017
BOUTONOU;BF;Sahel;MANSILA;École primaire;BF-10121;Public;2016-2017
DANTCHANI;BF;Sahel;MANSILA;École primaire;BF-10122;Public;2016-2017
DARES SALAM;BF;Sahel;MANSILA;École primaire;BF-10123;Public;2016-2017
DJIBONDI;BF;Sahel;MANSILA;École primaire;BF-10124;Public;2016-2017
FOULY;BF;Sahel;MANSILA;École primaire;BF-10125;Public;2016-2017
GNOUMOUNDI;BF;Sahel;MANSILA;École primaire;BF-10126;Public;2016-2017
GUITANGA;BF;Sahel;MANSILA;École primaire;BF-10127;Public;2016-2017
HAMDALAYE;BF;Sahel;MANSILA;École primaire;BF-10128;Public;2016-2017
HAOURA;BF;Sahel;MANSILA;École primaire;BF-10129;Public;2016-2017
KAHEL;BF;Sahel;MANSILA;École primaire;BF-10130;Public;2016-2017
KONTIANA;BF;Sahel;MANSILA;École primaire;BF-10131;Public;2016-2017
KOSSI;BF;Sahel;MANSILA;École primaire;BF-10132;Public;2016-2017
KOYGOUROUAL;BF;Sahel;MANSILA;École primaire;BF-10133;Public;2016-2017
LOMBORI;BF;Sahel;MANSILA;École primaire;BF-10134;Public;2016-2017
LONTARI;BF;Sahel;MANSILA;École primaire;BF-10135;Public;2016-2017
MANSILA D;BF;Sahel;MANSILA;École primaire;BF-10136;Public;2016-2017
MANSILA A;BF;Sahel;MANSILA;École primaire;BF-10137;Public;2016-2017
MANSILA B;BF;Sahel;MANSILA;École primaire;BF-10138;Public;2016-2017
MANSILA C;BF;Sahel;MANSILA;École primaire;BF-10139;Public;2016-2017
OURO GUEDE;BF;Sahel;MANSILA;École primaire;BF-10140;Public;2016-2017
OURO-BALLA;BF;Sahel;MANSILA;École primaire;BF-10141;Public;2016-2017
OURO-DJAMA;BF;Sahel;MANSILA;École primaire;BF-10142;Public;2016-2017
PENKATOUGOU;BF;Sahel;MANSILA;École primaire;BF-10143;Public;2016-2017
PONTITIAGA;BF;Sahel;MANSILA;École primaire;BF-10144;Public;2016-2017
SANSANMANGA;BF;Sahel;MANSILA;École primaire;BF-10145;Public;2016-2017
SOFERI;BF;Sahel;MANSILA;École primaire;BF-10146;Public;2016-2017
TAMNA;BF;Sahel;MANSILA;École primaire;BF-10147;Public;2016-2017
TANTIAGA;BF;Sahel;MANSILA;École primaire;BF-10148;Public;2016-2017
TCHELA;BF;Sahel;MANSILA;École primaire;BF-10149;Public;2016-2017
TEPARE;BF;Sahel;MANSILA;École primaire;BF-10150;Public;2016-2017
TIABONGOU;BF;Sahel;MANSILA;École primaire;BF-10151;Public;2016-2017
TIABONGOU-KABORE;BF;Sahel;MANSILA;École primaire;BF-10152;Public;2016-2017
TIOUMBONGA;BF;Sahel;MANSILA;École primaire;BF-10153;Public;2016-2017
WINDE SEKEBE;BF;Sahel;MANSILA;École primaire;BF-10154;Public;2016-2017
WOULOUNTOUMA;BF;Sahel;MANSILA;École primaire;BF-10155;Public;2016-2017
BAGNABA I;BF;Sahel;SEBBA;École primaire;BF-10156;Public;2016-2017
BAGNABA II;BF;Sahel;SEBBA;École primaire;BF-10157;Public;2016-2017
BAMBORI;BF;Sahel;SEBBA;École primaire;BF-10158;Public;2016-2017
BANDIHOSSI;BF;Sahel;SEBBA;École primaire;BF-10159;Public;2016-2017
BANGUEL;BF;Sahel;SEBBA;École primaire;BF-10160;Public;2016-2017
BANIKA;BF;Sahel;SEBBA;École primaire;BF-10161;Public;2016-2017
BOGALOUMOU;BF;Sahel;SEBBA;École primaire;BF-10162;Public;2016-2017
BOMBONGOU;BF;Sahel;SEBBA;École primaire;BF-10163;Public;2016-2017
DESSEY;BF;Sahel;SEBBA;École primaire;BF-10164;Public;2016-2017
DYOGORA;BF;Sahel;SEBBA;École primaire;BF-10165;Public;2016-2017
FOWDE;BF;Sahel;SEBBA;École primaire;BF-10166;Public;2016-2017
GANDI;BF;Sahel;SEBBA;École primaire;BF-10167;Public;2016-2017
GATOUGOU;BF;Sahel;SEBBA;École primaire;BF-10168;Public;2016-2017
GONGONGOU;BF;Sahel;SEBBA;École primaire;BF-10169;Public;2016-2017
GUENDE;BF;Sahel;SEBBA;École primaire;BF-10170;Public;2016-2017
GUIRA;BF;Sahel;SEBBA;École primaire;BF-10171;Public;2016-2017
GUISSANGOU;BF;Sahel;SEBBA;École primaire;BF-10172;Public;2016-2017
GUISSINGORI;BF;Sahel;SEBBA;École primaire;BF-10173;Public;2016-2017
HEDJALOTO;BF;Sahel;SEBBA;École primaire;BF-10174;Public;2016-2017
HELGA;BF;Sahel;SEBBA;École primaire;BF-10175;Public;2016-2017
IBBAL;BF;Sahel;SEBBA;École primaire;BF-10176;Public;2016-2017
IBBAL TENGOU;BF;Sahel;SEBBA;École primaire;BF-10177;Public;2016-2017
KANKANFOGOU;BF;Sahel;SEBBA;École primaire;BF-10178;Public;2016-2017
KARAMAMA;BF;Sahel;SEBBA;École primaire;BF-10179;Public;2016-2017
KIRGOU;BF;Sahel;SEBBA;École primaire;BF-10180;Public;2016-2017
MABA;BF;Sahel;SEBBA;École primaire;BF-10181;Public;2016-2017
NAMOUTOUGOU;BF;Sahel;SEBBA;École primaire;BF-10182;Public;2016-2017
NIAPTANA;BF;Sahel;SEBBA;École primaire;BF-10183;Public;2016-2017
NOTOU ES;BF;Sahel;SEBBA;École primaire;BF-10184;Public;2016-2017
OURO FOLDIO;BF;Sahel;SEBBA;École primaire;BF-10185;Public;2016-2017
SAGOU;BF;Sahel;SEBBA;École primaire;BF-10186;Public;2016-2017
SEBBA A;BF;Sahel;SEBBA;École primaire;BF-10187;Public;2016-2017
SEBBA B;BF;Sahel;SEBBA;École primaire;BF-10188;Public;2016-2017
SENO;BF;Sahel;SEBBA;École primaire;BF-10189;Public;2016-2017
SISSARKA;BF;Sahel;SEBBA;École primaire;BF-10190;Public;2016-2017
TAMBIRI ES;BF;Sahel;SEBBA;École primaire;BF-10191;Public;2016-2017
TAMBONDI ES;BF;Sahel;SEBBA;École primaire;BF-10192;Public;2016-2017
TANDIALOUOL;BF;Sahel;SEBBA;École primaire;BF-10193;Public;2016-2017
TCHENGA;BF;Sahel;SEBBA;École primaire;BF-10194;Public;2016-2017
TINDANGOU;BF;Sahel;SEBBA;École primaire;BF-10195;Public;2016-2017
WANTARANGOU;BF;Sahel;SEBBA;École primaire;BF-10196;Public;2016-2017
WINDE;BF;Sahel;SEBBA;École primaire;BF-10197;Public;2016-2017
YAGAHAN;BF;Sahel;SEBBA;École primaire;BF-10198;Public;2016-2017
BABOUME;BF;Sahel;SOLHAN;École primaire;BF-10199;Public;2016-2017
BAKOTOU;BF;Sahel;SOLHAN;École primaire;BF-10200;Public;2016-2017
BANGABA;BF;Sahel;SOLHAN;École primaire;BF-10201;Public;2016-2017
BANGUEL;BF;Sahel;SOLHAN;École primaire;BF-10202;Public;2016-2017
BOGADAMBALE;BF;Sahel;SOLHAN;École primaire;BF-10203;Public;2016-2017
BOULI;BF;Sahel;SOLHAN;École primaire;BF-10204;Public;2016-2017
BOUTONTOU;BF;Sahel;SOLHAN;École primaire;BF-10205;Public;2016-2017
DAMBINI;BF;Sahel;SOLHAN;École primaire;BF-10206;Public;2016-2017
DIOGOTA;BF;Sahel;SOLHAN;École primaire;BF-10207;Public;2016-2017
DJEMSODI;BF;Sahel;SOLHAN;École primaire;BF-10208;Public;2016-2017
DJOGA;BF;Sahel;SOLHAN;École primaire;BF-10209;Public;2016-2017
DORI-YAGHA;BF;Sahel;SOLHAN;École primaire;BF-10210;Public;2016-2017
FANTA FOOTA;BF;Sahel;SOLHAN;École primaire;BF-10211;Public;2016-2017
GONGORGOUOL;BF;Sahel;SOLHAN;École primaire;BF-10212;Public;2016-2017
GUEMSODI;BF;Sahel;SOLHAN;École primaire;BF-10213;Public;2016-2017
HABANGA;BF;Sahel;SOLHAN;École primaire;BF-10214;Public;2016-2017
IBALY KODIENGOU;BF;Sahel;SOLHAN;École primaire;BF-10215;Public;2016-2017
KAABO;BF;Sahel;SOLHAN;École primaire;BF-10216;Public;2016-2017
KARSANI;BF;Sahel;SOLHAN;École primaire;BF-10217;Public;2016-2017
KODIENGOU;BF;Sahel;SOLHAN;École primaire;BF-10218;Public;2016-2017
KOMONDI;BF;Sahel;SOLHAN;École primaire;BF-10219;Public;2016-2017
LONTIA;BF;Sahel;SOLHAN;École primaire;BF-10220;Public;2016-2017
LOUGUERE;BF;Sahel;SOLHAN;École primaire;BF-10221;Public;2016-2017
MALSI DIAYEL;BF;Sahel;SOLHAN;École primaire;BF-10222;Public;2016-2017
NABANINGOU;BF;Sahel;SOLHAN;École primaire;BF-10223;Public;2016-2017
NIAPSY;BF;Sahel;SOLHAN;École primaire;BF-10224;Public;2016-2017
OGGOLAROUJE;BF;Sahel;SOLHAN;École primaire;BF-10225;Public;2016-2017
SAMBAGOU;BF;Sahel;SOLHAN;École primaire;BF-10226;Public;2016-2017
SOLHAN A;BF;Sahel;SOLHAN;École primaire;BF-10227;Public;2016-2017
SOLHAN B;BF;Sahel;SOLHAN;École primaire;BF-10228;Public;2016-2017
TANKATONGOU;BF;Sahel;SOLHAN;École primaire;BF-10229;Public;2016-2017
TCHIBOMOU;BF;Sahel;SOLHAN;École primaire;BF-10230;Public;2016-2017
TIEKOYE;BF;Sahel;SOLHAN;École primaire;BF-10231;Public;2016-2017
TIOLOYE;BF;Sahel;SOLHAN;École primaire;BF-10232;Public;2016-2017
TITA;BF;Sahel;SOLHAN;École primaire;BF-10233;Public;2016-2017
TOROUGOU;BF;Sahel;SOLHAN;École primaire;BF-10234;Public;2016-2017
YELEMBIRI;BF;Sahel;SOLHAN;École primaire;BF-10235;Public;2016-2017
YOBA(DARSALAN);BF;Sahel;SOLHAN;École primaire;BF-10236;Public;2016-2017
BAHAM;BF;Sahel;TANKOUGOUNADIE;École primaire;BF-10237;Public;2016-2017
BALGABOUGA;BF;Sahel;TANKOUGOUNADIE;École primaire;BF-10238;Public;2016-2017
BINGUEL;BF;Sahel;TANKOUGOUNADIE;École primaire;BF-10239;Public;2016-2017
BOLIEL ES;BF;Sahel;TANKOUGOUNADIE;École primaire;BF-10240;Public;2016-2017
BOMBOROU;BF;Sahel;TANKOUGOUNADIE;École primaire;BF-10241;Public;2016-2017
