nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
COMPLEXE SCOLAIRE CHRIST SAUVEUR;CD;Kinshasa;MONT-NGAFUL A;Lycée;P41-503;Privé;2024-2025
COMPLEXE SCOLAIRE NYOTA;CD;Kinshasa;KINTAMBO;École maternelle;P411;Privé;2024-2025
COLLEGE LLK;CD;Kinshasa;KINSHASA;École primaire;P4238;Privé;2024-2025
ECOLE PRIMAIRE SAINT PIERRE;CD;Kinshasa;NGALIEMA;École primaire;P4250;Privé;2024-2025
ECOLE MATERNELLE DIANE N SELE;CD;Kinshasa;NGALIEMA;École maternelle;P4259;Privé;2024-2025
COLLEGE FR ZUZA;CD;Kinshasa;KINTAMBO;Lycée;P431;Privé;2024-2025
COMPLEXE SCOLAIRE LANZIA;CD;Kinshasa;NGALIEMA;École maternelle;P435;Privé;2024-2025
ECOLE ECAM;CD;Kinshasa;NGALIEMA;École primaire;P438;Privé;2024-2025
COMPLEXE SCOLAIRE LA CONSOLATION/MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;À vérifier;P440;Privé;2024-2025
COLLEGE CHRISTELLA / PRIMAIRE;CD;Kinshasa;BARUMBU;École primaire;P4549;Privé;2024-2025
COMPLEXE SCOLAIRE LA SAGESSE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P4566;Privé;2024-2025
COLLEGE CHRETIEN LES VAINQUEURS / MATERNELLE;CD;Kinshasa;BARUMBU;École maternelle;P4598;Privé;2024-2025
COLLEGE MAMAN THERESE;CD;Kinshasa;NGALIEMA;Lycée;P4611;Privé;2024-2025
COLLEGE MAMAN THERESE;CD;Kinshasa;NGALIEMA;Lycée;P4611-516;Privé;2024-2025
COMPLEXE SCOLAIRE MAYANGA;CD;Kinshasa;GOMBE;École primaire;P4644;Privé;2024-2025
COLLEGE FR ZUZA;CD;Kinshasa;KINTAMBO;École primaire;P465;Privé;2024-2025
LYCEE MATONDO/MATERNELLE;CD;Kinshasa;NGALIEMA;École maternelle;P4670;Privé;2024-2025
GROUPE SCOLAIRE ESFORA;CD;Kinshasa;GOMBE;Lycée;P4676;Privé;2024-2025
ECOLE PRIMAIRE ELIKIA VILLAGE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P468;Privé;2024-2025
COMPLEXE SCOLAIRE LA CHARITE;CD;Kinshasa;NGALIEMA;École primaire;P4684;Privé;2024-2025
ECOLE PRIMAIRE MONT DE LA CROIX;CD;Kinshasa;MONT-NGAFUL A;École primaire;P4685;Privé;2024-2025
COLLEGE REV. GEDEON;CD;Kinshasa;MONT-NGAFUL A;École primaire;P471;Privé;2024-2025
ECOLE MATERNELLE BOBOTO;CD;Kinshasa;GOMBE;École maternelle;P485;Privé;2024-2025
ECOLE MATERNELLE CS CEC DJELO BINZA;CD;Kinshasa;NGALIEMA;École maternelle;P496;Privé;2024-2025
ECOLE PRIMAIRE CS CEC DJELO BINZA;CD;Kinshasa;NGALIEMA;École primaire;P499;Privé;2024-2025
COMPLEXE SCOLAIRE TOUT PUISSANT;CD;Kinshasa;NGALIEMA;École maternelle;P4996;Privé;2024-2025
COMPLEXE SCOLAIRE LE TOUT PUISSANT;CD;Kinshasa;NGALIEMA;Lycée;P4998;Privé;2024-2025
COMPLEXE SCOLAIRE LE TOUT PUISSANT;CD;Kinshasa;NGALIEMA;Lycée;P4998-530;Privé;2024-2025
LYCEE MATONDO;CD;Kinshasa;NGALIEMA;Lycée;P5020;Privé;2024-2025
INSTITUT BILA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5022;Privé;2024-2025
INSTITUT BILA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5022-533;Privé;2024-2025
ECOLE PRIMAIRE BILA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P5034;Privé;2024-2025
COMPLEXE SCOLAIRE PRECIEUX / MATERNELLE;CD;Kinshasa;BARUMBU;École maternelle;P5047;Privé;2024-2025
ECOLE PRIMAIRE LONGO;CD;Kinshasa;MONT-NGAFUL A;École primaire;P5068;Privé;2024-2025
COMPLEXE SCOLAIRE CHRIST SAUVEUR;CD;Kinshasa;MONT-NGAFUL A;École primaire;P51;Privé;2024-2025
COMPLEXE SCOLAIRE SOURIRE D ENFANT;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P5141;Privé;2024-2025
COMPLEXE SCOLAIRE SOURIRE D ENFANT;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5143;Privé;2024-2025
COLLEGE SAINT JEAN BAPTISTE DE LA SALLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P5144;Privé;2024-2025
COLLEGE SAINT JEAN BAPTISTE DE LA SALLE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P5145;Privé;2024-2025
COMPLEXE SCOLAIRE DIABENA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5149;Privé;2024-2025
COMPLEXE SCOLAIRE DIABENA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5149-543;Privé;2024-2025
ECOLE PRIMAIRE MAMAN ROSA;CD;Kinshasa;NGALIEMA;École maternelle;P5153;Privé;2024-2025
COLLEGE REV NTULA;CD;Kinshasa;NGALIEMA;Lycée;P5154;Privé;2024-2025
COLLEGE REV NTULA;CD;Kinshasa;NGALIEMA;Lycée;P5154-546;Privé;2024-2025
COMPLEXE SCOLAIRE VINCENZINA CUSMANO;CD;Kinshasa;MONT-NGAFUL A;Lycée;P5155;Privé;2024-2025
COLLEGE REV NTULA;CD;Kinshasa;NGALIEMA;École primaire;P5157;Privé;2024-2025
COMPLEXE SCOLAIRE VINCENZINA CUSMANO;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P5158;Privé;2024-2025
ECOLE MATERNELLE FANNY LAGRACE;CD;Kinshasa;NGALIEMA;École maternelle;P5159;Privé;2024-2025
COLLEGE LINA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P5160;Privé;2024-2025
