nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Médersa Bamo;NE;Maradi;DJIRATAOUA;École primaire;NE-406022066;Public;2021-2022
Médersa Daoutaoua;NE;Maradi;DJIRATAOUA;École primaire;NE-406022067;Public;2021-2022
Médersa Namaroua;NE;Maradi;DJIRATAOUA;École primaire;NE-406022069;Public;2021-2022
Médersa Saban Gari Kilta;NE;Maradi;DJIRATAOUA;École primaire;NE-406022070;Public;2021-2022
DARA AHAMADOU;NE;Maradi;SABONMACHI;École primaire;NE-403112049;Public;2021-2022
DARE;NE;Maradi;SABONMACHI;École primaire;NE-403112050;Public;2021-2022
BEJI;NE;Maradi;SABONMACHI;École primaire;NE-403112051;Public;2021-2022
SABON GARI;NE;Maradi;SABONMACHI;École primaire;NE-403112052;Public;2021-2022
KARTABOUCHE;NE;Maradi;SABONMACHI;École primaire;NE-403112053;Public;2021-2022
JAMBAOUCHI;NE;Maradi;ATTANTANE;École primaire;NE-407012079;Public;2021-2022
GUIDAN KATA;NE;Maradi;ATTANTANE;École primaire;NE-407012078;Public;2021-2022
KOULKA;NE;Maradi;ATTANTANE;École primaire;NE-407012080;Public;2021-2022
SABON GARI;NE;Maradi;SERKIN HAOUSSA;École primaire;NE-407072076;Public;2021-2022
DAN TOUDOU;NE;Maradi;SERKIN HAOUSSA;École primaire;NE-407072077;Public;2021-2022
GUIDAN BEILOU;NE;Maradi;MAIREREYE;École primaire;NE-407022064;Public;2021-2022
Dan Bako;NE;Maradi;SAE SABOUA;École primaire;NE-405042106;Public;2021-2022
Médersa Guidan Bagouari 1;NE;Maradi;GUIDAN SORI;École primaire;NE-405022120;Public;2021-2022
Zongon-Wagé;NE;Maradi;KANAMBAKACHE;École primaire;NE-407052081;Public;2021-2022
Médersa Sawa Samia;NE;Maradi;GUIDAN SORI;École primaire;NE-405032130;Public;2021-2022
Guidan Tinaou Dan Malam;NE;Maradi;KORNAKA;École primaire;NE-405092054;Public;2021-2022
DAN TCHADO;NE;Maradi;MAIYARA;École primaire;NE-403092055;Public;2021-2022
GUIGAMOUA SOFOUA 2;NE;Maradi;TIBIRI (MARADI);École primaire;NE-405052163;Public;2021-2022
IZO TAKATA;NE;Maradi;MAIYARA;École primaire;NE-403092056;Public;2021-2022
Guidan Oumarou Datchili Ouest;NE;Maradi;TIBIRI (MARADI);École primaire;NE-405052164;Public;2021-2022
Mai Dangori Boubé;NE;Maradi;MAIYARA;École primaire;NE-403092057;Public;2021-2022
RIGIAL ELH MOUSSA;NE;Maradi;KOONA;École primaire;NE-408032014;Public;2021-2022
Barmo Sadjé;NE;Maradi;BADER GOULA;École primaire;NE-403032096;Public;2021-2022
GARIN MAGAGI;NE;Maradi;DAN GOULBI;École primaire;NE-403062068;Public;2021-2022
RANKAMA;NE;Maradi;DAN GOULBI;École primaire;NE-403062069;Public;2021-2022
DAN BABA PEULH;NE;Maradi;HAWANDAWAKI;École primaire;NE-408022046;Public;2021-2022
Adja Kwani;NE;Maradi;KORNAKA;École primaire;NE-403082158;Public;2021-2022
DAN BIRJI;NE;Maradi;HAWANDAWAKI;École primaire;NE-408022047;Public;2021-2022
Guidan ADAMOU;NE;Maradi;GAZAOUA;École primaire;NE-404022086;Public;2021-2022
GOBRO;NE;Maradi;HAWANDAWAKI;École primaire;NE-408022048;Public;2021-2022
Kabrin Yodo;NE;Maradi;SAE SABOUA;École primaire;NE-405042105;Public;2021-2022
PAMAREL;NE;Maradi;HAWANDAWAKI;École primaire;NE-408022049;Public;2021-2022
TSOLA;NE;Maradi;HAWANDAWAKI;École primaire;NE-408022050;Public;2021-2022
CSP ALPHA OUMAROU;NE;Maradi;MARADI 1;École primaire;NE-409011029;Privé;2021-2022
Médersa Galadantchi;NE;Maradi;DJIRATAOUA;École primaire;NE-406022068;Public;2021-2022
BAOUARATA;NE;Maradi;KORNAKA;École primaire;NE-403082159;Public;2021-2022
Kalangaoua;NE;Maradi;CHADAKORI;École primaire;NE-405012133;Public;2021-2022
Tarna Quartier;NE;Maradi;SAFO;École primaire;NE-406052079;Public;2021-2022
Clé de la réussite;NE;Maradi;MADAROUNFA;École primaire;NE-406042059;Privé;2021-2022
Gouni;NE;Maradi;GANGARA;École primaire;NE-404012050;Public;2021-2022
HARDO HIME;NE;Maradi;GANGARA;École primaire;NE-404022087;Public;2021-2022
Médersa Sayadi Dakaré;NE;Maradi;DAN GOULBI;École primaire;NE-403062070;Public;2021-2022
Garin Dan-Atchi;NE;Maradi;SABONMACHI;École primaire;NE-403112060;Public;2021-2022
Boukari Sabo 3;NE;Maradi;MAYAHI;École primaire;NE-407062099;Public;2021-2022
Teredje Wadata;NE;Tahoua;TAMAYA;École primaire;NE-501052084;Public;2021-2022
Abalak Traditionnele I;NE;Tahoua;ABALAK;École primaire;NE-501012001;Public;2021-2022
Médersa Abalak I;NE;Tahoua;ABALAK;École primaire;NE-501012002;Public;2021-2022
Akarana;NE;Tahoua;ABALAK;École primaire;NE-501012003;Public;2021-2022
Ikizmane;NE;Tahoua;ABALAK;École primaire;NE-501012004;Public;2021-2022
KIJGARI TRAD;NE;Tahoua;ABALAK;École primaire;NE-501012005;Public;2021-2022
Abalak Quartier;NE;Tahoua;ABALAK;École primaire;NE-501012006;Public;2021-2022
Chinfinssawatane;NE;Tahoua;ABALAK;École primaire;NE-501012007;Public;2021-2022
Abalak Inwala II;NE;Tahoua;ABALAK;École primaire;NE-501012008;Public;2021-2022
Innafaissawa;NE;Tahoua;ABALAK;École primaire;NE-501012009;Public;2021-2022
In Arigane;NE;Tahoua;ABALAK;École primaire;NE-501012010;Public;2021-2022
Allaghadad;NE;Tahoua;ABALAK;École primaire;NE-501012011;Public;2021-2022
Effenatass;NE;Tahoua;ABALAK;École primaire;NE-501012012;Public;2021-2022
Tikikit;NE;Tahoua;ABALAK;École primaire;NE-501012013;Public;2021-2022
Abalak Inwala I;NE;Tahoua;ABALAK;École primaire;NE-501012014;Public;2021-2022
FACK;NE;Tahoua;ABALAK;École primaire;NE-501012015;Public;2021-2022
Tanna Tahamou;NE;Tahoua;ABALAK;École primaire;NE-501012016;Public;2021-2022
Chinfangalan;NE;Tahoua;ABALAK;École primaire;NE-501012017;Public;2021-2022
Ebagueye;NE;Tahoua;ABALAK;École primaire;NE-501012018;Public;2021-2022
Tannélouane;NE;Tahoua;ABALAK;École primaire;NE-501012019;Public;2021-2022
Bilbila;NE;Tahoua;ABALAK;École primaire;NE-501012020;Public;2021-2022
Taramtaguèye;NE;Tahoua;ABALAK;École primaire;NE-501012021;Public;2021-2022
Tihirit;NE;Tahoua;ABALAK;École primaire;NE-501012022;Public;2021-2022
Abalak Azamar;NE;Tahoua;ABALAK;École primaire;NE-501012023;Public;2021-2022
Abalak Innablass I;NE;Tahoua;ABALAK;École primaire;NE-501012024;Public;2021-2022
Abalak Salama;NE;Tahoua;ABALAK;École primaire;NE-501012025;Public;2021-2022
Tagayène;NE;Tahoua;ABALAK;École primaire;NE-501012026;Public;2021-2022
Tazaguezaguet;NE;Tahoua;ABALAK;École primaire;NE-501012027;Public;2021-2022
Medersa 3 (Abalak );NE;Tahoua;ABALAK;École primaire;NE-501012028;Public;2021-2022
Dilafata;NE;Tahoua;ABALAK;École primaire;NE-501012029;Public;2021-2022
JANJALOTI;NE;Tahoua;ABALAK;École primaire;NE-501012030;Public;2021-2022
Médersa 2 (ABALAK );NE;Tahoua;ABALAK;École primaire;NE-501012031;Public;2021-2022
Tezak;NE;Tahoua;ABALAK;École primaire;NE-501012032;Public;2021-2022
Zeïdaggar;NE;Tahoua;ABALAK;École primaire;NE-501012033;Public;2021-2022
Tanfirgane;NE;Tahoua;ABALAK;École primaire;NE-501012034;Public;2021-2022
Tan Barogan Fichawa;NE;Tahoua;ABALAK;École primaire;NE-501012035;Public;2021-2022
Tazizatt;NE;Tahoua;ABALAK;École primaire;NE-501012036;Public;2021-2022
Ibinkar N'Eclan;NE;Tahoua;ABALAK;École primaire;NE-501012037;Public;2021-2022
Intizirkit;NE;Tahoua;ABALAK;École primaire;NE-501012038;Public;2021-2022
Taist;NE;Tahoua;ABALAK;École primaire;NE-501012039;Public;2021-2022
Tan Anzad;NE;Tahoua;ABALAK;École primaire;NE-501012040;Public;2021-2022
Tan Fitimane;NE;Tahoua;ABALAK;École primaire;NE-501012041;Public;2021-2022
Koulane;NE;Tahoua;ABALAK;École primaire;NE-501012042;Public;2021-2022
Tatist;NE;Tahoua;ABALAK;École primaire;NE-501012043;Public;2021-2022
Chin Adghaghan;NE;Tahoua;ABALAK;École primaire;NE-501012044;Public;2021-2022
Chissamatène;NE;Tahoua;ABALAK;École primaire;NE-501012045;Public;2021-2022
Inkokan Karakara;NE;Tahoua;ABALAK;École primaire;NE-501012046;Public;2021-2022
Ofatikine;NE;Tahoua;ABALAK;École primaire;NE-501012047;Public;2021-2022
Tarbade;NE;Tahoua;ABALAK;École primaire;NE-501012048;Public;2021-2022
Abalak Wahil;NE;Tahoua;ABALAK;École primaire;NE-501012049;Public;2021-2022
Intagambat;NE;Tahoua;ABALAK;École primaire;NE-501012050;Public;2021-2022
Macharou;NE;Tahoua;ABALAK;École primaire;NE-501012051;Public;2021-2022
Talghass;NE;Tahoua;ABALAK;École primaire;NE-501012052;Public;2021-2022
Tan Ishak;NE;Tahoua;ABALAK;École primaire;NE-501012053;Public;2021-2022
Tanat;NE;Tahoua;ABALAK;École primaire;NE-501012054;Privé;2021-2022
Ibouguiran;NE;Tahoua;ABALAK;École primaire;NE-501012055;Public;2021-2022
Médersa Kijgari;NE;Tahoua;ABALAK;École primaire;NE-501012056;Public;2021-2022
Tanchétère;NE;Tahoua;ABALAK;École primaire;NE-501012057;Public;2021-2022
Abalak Innablass II;NE;Tahoua;ABALAK;École primaire;NE-501012058;Public;2021-2022
Abalak Quartier II;NE;Tahoua;ABALAK;École primaire;NE-501012059;Public;2021-2022
Abalak Traditionnelle II;NE;Tahoua;ABALAK;École primaire;NE-501012060;Public;2021-2022
Sarsadane;NE;Tahoua;ABALAK;École primaire;NE-501012061;Public;2021-2022
Tanalakam;NE;Tahoua;ABALAK;École primaire;NE-501012062;Public;2021-2022
Tilimaran;NE;Tahoua;ABALAK;École primaire;NE-501012063;Public;2021-2022
Wantoussouloula;NE;Tahoua;ABALAK;École primaire;NE-501012064;Public;2021-2022
Agarhadan;NE;Tahoua;ABALAK;École primaire;NE-501012065;Public;2021-2022
Anekre;NE;Tahoua;ABALAK;École primaire;NE-501012066;Public;2021-2022
Keitan Bahou;NE;Tahoua;ABALAK;École primaire;NE-501012067;Public;2021-2022
Tanassafout;NE;Tahoua;ABALAK;École primaire;NE-501012069;Public;2021-2022
Fakaya;NE;Tahoua;ABALAK;École primaire;NE-501012070;Public;2021-2022
Tézak Tagouzoulate;NE;Tahoua;ABALAK;École primaire;NE-501012072;Public;2021-2022
Inwissili;NE;Tahoua;ABALAK;École primaire;NE-501012073;Public;2021-2022
TAZEIT;NE;Tahoua;ABALAK;École primaire;NE-501012074;Public;2021-2022
Intigyamène;NE;Tahoua;ABALAK;École primaire;NE-501012075;Public;2021-2022
Chin-Taguet;NE;Tahoua;ABALAK;École primaire;NE-501012076;Public;2021-2022
Tan-Aridale;NE;Tahoua;ABALAK;École primaire;NE-501012077;Public;2021-2022
Taghirghiit;NE;Tahoua;ABALAK;École primaire;NE-501012078;Public;2021-2022
Adarzagrene;NE;Tahoua;ABALAK;École primaire;NE-501012079;Public;2021-2022
Wirtidene;NE;Tahoua;ABALAK;École primaire;NE-501012080;Public;2021-2022
IBECETANE;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022001;Public;2021-2022
Tidibiguit (Akoubounou);NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022002;Public;2021-2022
Iribakat;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022003;Public;2021-2022
Iggaddou Ouest;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022004;Public;2021-2022
Taritarkane;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022005;Public;2021-2022
ACHETABOUKOUNT;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022006;Public;2021-2022
Abanguir;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022007;Public;2021-2022
Mararaba Kaou;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022009;Public;2021-2022
Aggakotof;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022010;Public;2021-2022
Irguin Ittiki(Irguin Akli);NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022011;Public;2021-2022
Baraghdi;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022012;Public;2021-2022
Chimazazarène;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022013;Public;2021-2022
Inizdan;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022016;Public;2021-2022
TANGAZIZ;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022018;Public;2021-2022
Tan Aggareé;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022020;Public;2021-2022
Tidibiguit;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022021;Public;2021-2022
Abada;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022022;Public;2021-2022
Janjaré;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022024;Public;2021-2022
Agada;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022026;Public;2021-2022
Wan Alhawa;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022027;Public;2021-2022
Akarkan;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022030;Public;2021-2022
Tanchafi;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022031;Public;2021-2022
AKOUKOU;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022032;Public;2021-2022
Initan;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022033;Public;2021-2022
Tadagamat;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022035;Public;2021-2022
Médersa Iggaddou;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022036;Public;2021-2022
TABHOT TAKIDA;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022037;Public;2021-2022
Afalolo;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022038;Public;2021-2022
Toubout;NE;Tahoua;AKOUBOUNOU;École primaire;NE-501022039;Public;2021-2022
Chadawanka;NE;Tahoua;AZEYE;École primaire;NE-501032001;Public;2021-2022
Maïgouyoubi;NE;Tahoua;AZEYE;École primaire;NE-501032002;Public;2021-2022
Mayata;NE;Tahoua;AZEYE;École primaire;NE-501032003;Public;2021-2022
Kangui;NE;Tahoua;AZEYE;École primaire;NE-501032004;Public;2021-2022
Tagalalt;NE;Tahoua;AZEYE;École primaire;NE-501032005;Public;2021-2022
Tambaitass;NE;Tahoua;AZEYE;École primaire;NE-501032006;Public;2021-2022
Guidan Ando;NE;Tahoua;AZEYE;École primaire;NE-501032007;Public;2021-2022
Eresse;NE;Tahoua;AZEYE;École primaire;NE-501032008;Public;2021-2022
Azeye;NE;Tahoua;AZEYE;École primaire;NE-501032009;Public;2021-2022
Eguef;NE;Tahoua;AZEYE;École primaire;NE-501032010;Public;2021-2022
Inkokan;NE;Tahoua;AZEYE;École primaire;NE-501032011;Public;2021-2022
Bourguel;NE;Tahoua;AZEYE;École primaire;NE-501032012;Public;2021-2022
Kagam;NE;Tahoua;AZEYE;École primaire;NE-501032013;Public;2021-2022
Tarbadama;NE;Tahoua;AZEYE;École primaire;NE-501032014;Public;2021-2022
Guidan Guéro;NE;Tahoua;AZEYE;École primaire;NE-501032015;Public;2021-2022
Ihalaklakane;NE;Tahoua;AZEYE;École primaire;NE-501032016;Public;2021-2022
Inajad;NE;Tahoua;AZEYE;École primaire;NE-501032017;Public;2021-2022
Tofabayogh;NE;Tahoua;AZEYE;École primaire;NE-501032018;Public;2021-2022
Abilbal;NE;Tahoua;AZEYE;École primaire;NE-501032019;Public;2021-2022
Tankoufar;NE;Tahoua;AZEYE;École primaire;NE-501032020;Public;2021-2022
Abankor;NE;Tahoua;AZEYE;École primaire;NE-501032021;Public;2021-2022
Karanmeni;NE;Tahoua;AZEYE;École primaire;NE-501032022;Public;2021-2022
Koumboulbé;NE;Tahoua;AZEYE;École primaire;NE-501032023;Public;2021-2022
Tanlassou;NE;Tahoua;AZEYE;École primaire;NE-501032024;Public;2021-2022
Zongon Maiwa;NE;Tahoua;AZEYE;École primaire;NE-501032025;Public;2021-2022
Ibabagane;NE;Tahoua;AZEYE;École primaire;NE-501032026;Public;2021-2022
Assagargar;NE;Tahoua;AZEYE;École primaire;NE-501032027;Public;2021-2022
Guidan Haye;NE;Tahoua;AZEYE;École primaire;NE-501032028;Public;2021-2022
Guidan Maiguemé;NE;Tahoua;AZEYE;École primaire;NE-501032029;Public;2021-2022
Marké Kaché;NE;Tahoua;AZEYE;École primaire;NE-501032030;Public;2021-2022
Guidan Ada Gari;NE;Tahoua;AZEYE;École primaire;NE-501032031;Public;2021-2022
Chimbarkawane;NE;Tahoua;AZEYE;École primaire;NE-501032033;Public;2021-2022
KAGAN TOUDOU;NE;Tahoua;AZEYE;École primaire;NE-501032034;Public;2021-2022
Chadawanka quartier;NE;Tahoua;AZEYE;École primaire;NE-501032035;Public;2021-2022
Djaboué;NE;Tahoua;AZEYE;École primaire;NE-501032037;Public;2021-2022
Egadamane;NE;Tahoua;AZEYE;École primaire;NE-501032038;Public;2021-2022
Guinguédi Guidan Youssouf;NE;Tahoua;AZEYE;École primaire;NE-501032039;Public;2021-2022
TANILINGUE;NE;Tahoua;AZEYE;École primaire;NE-501032041;Public;2021-2022
Jabouyé;NE;Tahoua;AZEYE;École primaire;NE-501032042;Public;2021-2022
Tambardouat;NE;Tahoua;AZEYE;École primaire;NE-501032043;Public;2021-2022
Ingaran II;NE;Tahoua;AZEYE;École primaire;NE-501032044;Public;2021-2022
Takoukout Haoussa;NE;Tahoua;AZEYE;École primaire;NE-501032045;Public;2021-2022
Haoukan-Sara;NE;Tahoua;AZEYE;École primaire;NE-501032046;Public;2021-2022
Tchingarène;NE;Tahoua;AZEYE;École primaire;NE-501032047;Public;2021-2022
Tounga;NE;Tahoua;AZEYE;École primaire;NE-501032048;Public;2021-2022
Jel-Jel;NE;Tahoua;AZEYE;École primaire;NE-501032051;Public;2021-2022
Tazawalat;NE;Tahoua;AZEYE;École primaire;NE-501032052;Public;2021-2022
Toukboulhou;NE;Tahoua;AZEYE;École primaire;NE-501032053;Public;2021-2022
Tambaitass Ã‚Â Zango;NE;Tahoua;AZEYE;École primaire;NE-501032054;Public;2021-2022
Tigart;NE;Tahoua;AZEYE;École primaire;NE-501032055;Public;2021-2022
Wankanawan;NE;Tahoua;AZEYE;École primaire;NE-501032056;Public;2021-2022
Djaboue Amazray(Création);NE;Tahoua;AZEYE;École primaire;NE-501032057;Public;2021-2022
Koulou Koulou(Création);NE;Tahoua;AZEYE;École primaire;NE-501032059;Public;2021-2022
Mayata Quartier(Création);NE;Tahoua;AZEYE;École primaire;NE-501032060;Public;2021-2022
Tagalalt Quartiet(Création);NE;Tahoua;AZEYE;École primaire;NE-501032061;Public;2021-2022
Sampidjatt (Création);NE;Tahoua;AZEYE;École primaire;NE-501032062;Public;2021-2022
Tarmanaza;NE;Tahoua;AZEYE;École primaire;NE-501032063;Public;2021-2022
Wanardi Idirfan;NE;Tahoua;AZEYE;École primaire;NE-501032064;Public;2021-2022
Tabalak Traditionnelle;NE;Tahoua;TABALAK;École primaire;NE-501042001;Public;2021-2022
Kéhéhé;NE;Tahoua;TABALAK;École primaire;NE-501042002;Public;2021-2022
Saouna;NE;Tahoua;TABALAK;École primaire;NE-501042003;Public;2021-2022
Fachi;NE;Tahoua;TABALAK;École primaire;NE-501042004;Public;2021-2022
Salamalékoume;NE;Tahoua;TABALAK;École primaire;NE-501042005;Public;2021-2022
Tourouft;NE;Tahoua;TABALAK;École primaire;NE-501042006;Public;2021-2022
Chililene;NE;Tahoua;TABALAK;École primaire;NE-501042007;Public;2021-2022
Kajigo;NE;Tahoua;TABALAK;École primaire;NE-501042008;Public;2021-2022
Tabalak Quartier;NE;Tahoua;TABALAK;École primaire;NE-501042009;Public;2021-2022
Ader Naggar Igoran;NE;Tahoua;TABALAK;École primaire;NE-501042010;Public;2021-2022
Médersa Tabalak;NE;Tahoua;TABALAK;École primaire;NE-501042011;Public;2021-2022
Tafalalot;NE;Tahoua;TAMAYA;École primaire;NE-501042012;Public;2021-2022
Addar Naggar Tirmimia;NE;Tahoua;TABALAK;École primaire;NE-501042013;Public;2021-2022
Chiliaga;NE;Tahoua;TABALAK;École primaire;NE-501042014;Public;2021-2022
Chimboriane;NE;Tahoua;TABALAK;École primaire;NE-501042015;Public;2021-2022
Tachar Adoua;NE;Tahoua;TABALAK;École primaire;NE-501042016;Public;2021-2022
Zango Manatère;NE;Tahoua;TABALAK;École primaire;NE-501042017;Public;2021-2022
Abandaroum;NE;Tahoua;TABALAK;École primaire;NE-501042018;Public;2021-2022
ERESS EBADADAYEN;NE;Tahoua;TABALAK;École primaire;NE-501042019;Public;2021-2022
Goyama;NE;Tahoua;TABALAK;École primaire;NE-501042020;Public;2021-2022
Kafate;NE;Tahoua;TABALAK;École primaire;NE-501042021;Public;2021-2022
Médersa Saouna;NE;Tahoua;TABALAK;École primaire;NE-501042022;Public;2021-2022
Taghid Bahou;NE;Tahoua;TABALAK;École primaire;NE-501042023;Public;2021-2022
TanghoumaR;NE;Tahoua;TABALAK;École primaire;NE-501042024;Public;2021-2022
Intougouzoutt;NE;Tahoua;TABALAK;École primaire;NE-501042025;Public;2021-2022
Tabalak Sabon Carré;NE;Tahoua;TABALAK;École primaire;NE-501042026;Public;2021-2022
Egargar;NE;Tahoua;TABALAK;École primaire;NE-501042027;Public;2021-2022
Kelman Boukra;NE;Tahoua;TABALAK;École primaire;NE-501042028;Public;2021-2022
Médersa Gangaré;NE;Tahoua;TABALAK;École primaire;NE-501042029;Public;2021-2022
Teitist;NE;Tahoua;TABALAK;École primaire;NE-501042030;Public;2021-2022
Bignibora Adama;NE;Tahoua;TABALAK;École primaire;NE-501042031;Public;2021-2022
Saouna Chililene;NE;Tahoua;TABALAK;École primaire;NE-501042032;Public;2021-2022
Tabalak Traditionnelle II;NE;Tahoua;TABALAK;École primaire;NE-501042033;Public;2021-2022
Tabalak Quartier Toudou;NE;Tahoua;TABALAK;École primaire;NE-501042034;Public;2021-2022
Dan Toudou;NE;Tahoua;TABALAK;École primaire;NE-501042035;Public;2021-2022
Tarbadama(Tabalak);NE;Tahoua;TABALAK;École primaire;NE-501042036;Public;2021-2022
Effaye;NE;Tahoua;TABALAK;École primaire;NE-501042037;Public;2021-2022
Zongon Kajigo;NE;Tahoua;TABALAK;École primaire;NE-501042038;Public;2021-2022
MED FACHI;NE;Tahoua;TABALAK;École primaire;NE-501042040;Public;2021-2022
Medersa Keheke;NE;Tahoua;TABALAK;École primaire;NE-501042041;Public;2021-2022
Toubali;NE;Tahoua;TABALAK;École primaire;NE-501042045;Public;2021-2022
TABAKAT KELNAN;NE;Tahoua;TABALAK;École primaire;NE-501042042;Public;2021-2022
Aringuil;NE;Tahoua;TABALAK;École primaire;NE-501042043;Public;2021-2022
Willa Willa;NE;Tahoua;TABALAK;École primaire;NE-501042044;Public;2021-2022
IGUIRERZAGAGAN;NE;Tahoua;ABALAK;École primaire;NE-501042080;Public;2021-2022
Tofaminir;NE;Tahoua;TAMAYA;École primaire;NE-501052001;Public;2021-2022
Tamaya Traditionnelle;NE;Tahoua;TAMAYA;École primaire;NE-501052002;Public;2021-2022
Abouhaya;NE;Tahoua;TAMAYA;École primaire;NE-501052003;Public;2021-2022
Abrouk;NE;Tahoua;TAMAYA;École primaire;NE-501052004;Public;2021-2022
Jadiri;NE;Tahoua;TAMAYA;École primaire;NE-501052005;Public;2021-2022
Koudbadé;NE;Tahoua;TAMAYA;École primaire;NE-501052007;Public;2021-2022
Médersa Tamaya;NE;Tahoua;TAMAYA;École primaire;NE-501052008;Public;2021-2022
Mirikini;NE;Tahoua;TAMAYA;École primaire;NE-501052009;Public;2021-2022
Tamaya Forage;NE;Tahoua;TAMAYA;École primaire;NE-501052011;Public;2021-2022
Wambougwane;NE;Tahoua;TAMAYA;École primaire;NE-501052012;Public;2021-2022
Wandossahak;NE;Tahoua;TAMAYA;École primaire;NE-501052013;Public;2021-2022
Médersa Boundou Bamguel;NE;Tahoua;TAMAYA;École primaire;NE-501052014;Public;2021-2022
Takarachwal I;NE;Tahoua;TAMAYA;École primaire;NE-501052016;Public;2021-2022
IMBORAGHAN;NE;Tahoua;TAMAYA;École primaire;NE-501052018;Public;2021-2022
Tamaya Chingaren;NE;Tahoua;TAMAYA;École primaire;NE-501052019;Public;2021-2022
Tamaya Peulh;NE;Tahoua;TAMAYA;École primaire;NE-501052020;Public;2021-2022
Minimini;NE;Tahoua;TAMAYA;École primaire;NE-501052022;Public;2021-2022
Mararaba Tofaminir;NE;Tahoua;TAMAYA;École primaire;NE-501052023;Public;2021-2022
Takarachwal II;NE;Tahoua;TAMAYA;École primaire;NE-501052024;Public;2021-2022
Wan Ahara;NE;Tahoua;TAMAYA;École primaire;NE-501052026;Public;2021-2022
Baji;NE;Tahoua;TAMAYA;École primaire;NE-501052028;Public;2021-2022
Tafalalote;NE;Tahoua;TAMAYA;École primaire;NE-501052031;Public;2021-2022
Tassalankamte Forage (fermée)/NON FONCTIONNELLE;NE;Tahoua;TAMAYA;École primaire;NE-501052033;Public;2021-2022
ChiKolanène;NE;Tahoua;TAMAYA;École primaire;NE-501052081;Public;2021-2022
Chingurégane;NE;Tahoua;TAMAYA;École primaire;NE-501052082;Public;2021-2022
Wamboraghan;NE;Tahoua;TAMAYA;École primaire;NE-501052083;Public;2021-2022
Koukakamé II;NE;Tahoua;TEBARAM;École primaire;NE-501062048;Public;2021-2022
Bagaroua centre;NE;Tahoua;BAGAROUA;École primaire;NE-502012001;Public;2021-2022
Changnassou Centre;NE;Tahoua;BAGAROUA;École primaire;NE-502012002;Public;2021-2022
Gougouhéma Centre;NE;Tahoua;BAGAROUA;École primaire;NE-502012003;Public;2021-2022
Adoua;NE;Tahoua;BAGAROUA;École primaire;NE-502012004;Public;2021-2022
Dan Doutchi;NE;Tahoua;BAGAROUA;École primaire;NE-502012005;Public;2021-2022
Sahiya Centre;NE;Tahoua;BAGAROUA;École primaire;NE-502012006;Public;2021-2022
Samia;NE;Tahoua;BAGAROUA;École primaire;NE-502012007;Public;2021-2022
Awanchala;NE;Tahoua;BAGAROUA;École primaire;NE-502012008;Public;2021-2022
Sanguélou CENTRE;NE;Tahoua;BAGAROUA;École primaire;NE-502012009;Public;2021-2022
Tawaye;NE;Tahoua;BAGAROUA;École primaire;NE-502012010;Public;2021-2022
Bagaroua Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012011;Public;2021-2022
Wakazoua Bilingue;NE;Tahoua;BAGAROUA;École primaire;NE-502012012;Public;2021-2022
Ambagoura Centre;NE;Tahoua;BAGAROUA;École primaire;NE-502012013;Public;2021-2022
Akassou 2;NE;Tahoua;BAGAROUA;École primaire;NE-502012014;Public;2021-2022
Katta I;NE;Tahoua;BAGAROUA;École primaire;NE-502012015;Public;2021-2022
Kolloua;NE;Tahoua;BAGAROUA;École primaire;NE-502012016;Public;2021-2022
Dinkim;NE;Tahoua;BAGAROUA;École primaire;NE-502012017;Public;2021-2022
Bila;NE;Tahoua;BAGAROUA;École primaire;NE-502012018;Public;2021-2022
Foutchi;NE;Tahoua;BAGAROUA;École primaire;NE-502012019;Public;2021-2022
Jiga;NE;Tahoua;BAGAROUA;École primaire;NE-502012020;Public;2021-2022
